id,TrainingName,TrainingDate,TrainingStartTime,TrainingEndTime,TrainerName,ScheduledBy,ScheduledTo,t_id,ModuleCompletion
613,Git & Version Control,23-10-2023,9:05 AM,5:37 PM,Virgilio Satyford,Berky,Intern,10,477
506,OS,20-05-2023,10:51 AM,5:17 PM,Egbert Evers,Hunfredo,Intern,9,677
674,Web Scraping,12-06-2021,10:33 AM,5:16 PM,Noni Winscomb,Lorie,Intern,4,302
200,Software Components,09-06-2023,9:40 AM,5:22 PM,Gunner Jerome,Libbey,Intern,12,820
449,React JS,11-01-2023,9:20 AM,5:30 PM,Gwendolyn O'Scanlon,Stanly,Intern,6,433
509,Networking,29-03-2025,10:15 AM,5:07 PM,Bianca Youens,Paulina,Intern,17,837
841,Javascript,24-03-2023,9:53 AM,5:51 PM,Wilma Gunnell,Jobye,Intern,1,103
891,OS,05-06-2022,9:19 AM,5:40 PM,Emlyn Boich,Winona,Intern,13,753
487,OS,30-05-2023,10:25 AM,5:51 PM,Rhiamon Bru,Janet,Employee,3,442
707,Web Scraping,24-08-2022,10:06 AM,5:38 PM,Stacie Seed,Mathe,Intern,17,632
462,ADF,11-08-2023,10:10 AM,5:37 PM,Cecilla Stoodale,Ferdinanda,Employee,9,184
515,Cloud Platforms,05-01-2021,9:45 AM,5:48 PM,Hollie Desantis,Flinn,Intern,10,663
506,Typescript,28-10-2023,9:47 AM,5:41 PM,Benji Matokhnin,Hunfredo,Employee,13,599
556,UI Path,21-07-2023,9:58 AM,5:24 PM,Gael Steely,Zach,Intern,16,422
777,React JS,18-08-2022,9:09 AM,5:20 PM,Fan Pagon,Ronni,Intern,17,599
626,Analytics & Reporting,18-09-2022,10:04 AM,5:52 PM,Frankie Leechman,Inna,Intern,16,384
611,HTML&CSS,25-04-2023,9:45 AM,5:40 PM,Morty Greenhalgh,Ewen,Intern,4,266
272,Analytics & Reporting,27-05-2023,10:44 AM,5:40 PM,Kath Chasteney,Michaelina,Intern,12,830
474,Web Scraping,04-06-2022,10:48 AM,5:10 PM,Hally McCallion,Nonah,Employee,4,859
873,OS,13-07-2023,10:06 AM,5:20 PM,Tammie Cristofolo,Lynde,Intern,2,189
130,HTML&CSS,19-11-2023,9:10 AM,5:51 PM,Marian Witnall,Junie,Intern,10,571
841,UI Path,19-02-2024,10:51 AM,5:41 PM,Dalila Bamsey,Jobye,Intern,12,758
506,Git & Version Control,01-01-2023,9:14 AM,5:13 PM,Latrina Bickle,Hunfredo,Intern,12,414
411,Git & Version Control,25-06-2024,9:06 AM,5:16 PM,Waylan Buzzing,Moss,Intern,17,536
943,ADF,29-05-2023,10:53 AM,5:41 PM,Olly Crowcombe,Traci,Employee,9,148
613,Git & Version Control,03-08-2022,10:46 AM,5:12 PM,Harland Renton,Berky,Intern,15,555
75,Typescript,04-01-2024,9:55 AM,5:14 PM,Austin Crewe,Jaime,Intern,11,147
797,DBT,17-10-2023,10:57 AM,5:46 PM,Rowney Northridge,Belle,Intern,11,178
834,Cloud Platforms,13-09-2021,10:02 AM,5:10 PM,Neville Rosenthal,Bartholomeus,Intern,8,291
221,UI Path,19-06-2024,9:52 AM,5:25 PM,Blisse Grodden,Matias,Intern,17,707
155,Analytics & Reporting,04-12-2021,9:09 AM,5:31 PM,Jelene Phibb,Kyla,Intern,8,559
463,Software Components,16-08-2024,10:01 AM,5:58 PM,Consalve Suddaby,Toiboid,Employee,6,372
50,Analytics & Reporting,21-12-2023,9:16 AM,5:22 PM,Torrance Nesbeth,Johnette,Employee,17,138
158,UI Path,18-01-2025,9:10 AM,5:08 PM,Lurleen Langhorn,Filberto,Intern,10,469
627,UI/UX(Figma),27-06-2023,10:15 AM,5:01 PM,Justen Barrasse,Maryellen,Employee,12,664
702,DBT,27-05-2024,9:31 AM,5:45 PM,Stephanus Deadman,Natalina,Intern,5,61
447,QA,08-03-2024,9:34 AM,5:46 PM,Philomena Mingame,Bartholomew,Intern,13,279
184,Analytics & Reporting,01-09-2024,9:33 AM,5:12 PM,Irvine Vaudre,Pavel,Intern,10,445
638,Networking,27-12-2021,10:46 AM,5:12 PM,Analiese Daish,Euell,Intern,16,745
48,Software Components,05-10-2022,9:13 AM,5:44 PM,Mayor Calbrathe,Lorenza,Employee,4,119
962,QA,09-11-2021,9:27 AM,5:34 PM,Danice Seaborn,Jania,Intern,3,71
176,ADF,30-06-2024,9:33 AM,5:13 PM,Odo Origan,Ilaire,Intern,14,162
952,Software Components,20-12-2022,10:02 AM,5:34 PM,Antoni Margiotta,Angel,Employee,14,360
672,Analytics & Reporting,18-02-2024,9:36 AM,5:17 PM,Gretta Salvage,Chere,Intern,12,661
537,Javascript,30-05-2022,10:06 AM,5:35 PM,Tawsha Trout,Devan,Intern,12,39
493,DBT,30-01-2021,10:04 AM,5:27 PM,Emilio Dressell,Radcliffe,Employee,4,853
964,Git & Version Control,11-12-2024,10:24 AM,5:02 PM,Deni Korejs,Thorin,Employee,11,739
788,Web Scraping,26-06-2022,10:00 AM,5:05 PM,Della Speechly,Edi,Employee,6,851
411,Power BI,12-01-2025,10:18 AM,5:46 PM,Shell Daymont,Moss,Intern,5,94
408,Power BI,28-11-2022,9:47 AM,5:51 PM,Jarrad Bertouloume,Shawnee,Intern,1,552
908,Typescript,13-01-2024,10:24 AM,5:38 PM,Genevieve Lock,Sonny,Intern,13,453
898,Git & Version Control,31-10-2022,10:02 AM,5:26 PM,Kristan Habens,Grady,Employee,9,415
439,DBT,08-10-2022,10:55 AM,5:36 PM,Ricca Brookson,Bertrando,Intern,3,115
627,React JS,01-07-2022,10:13 AM,5:40 PM,Gabbi Lemon,Maryellen,Intern,11,178
162,HTML&CSS,21-03-2023,9:57 AM,5:15 PM,Mella Limprecht,Bax,Intern,14,455
505,SQL,04-08-2022,9:40 AM,5:53 PM,Wilden Porrett,Marylou,Intern,11,812
889,UI Path,28-08-2022,10:18 AM,5:14 PM,Gweneth Goligher,Rosamund,Intern,9,129
54,HTML&CSS,19-06-2023,9:53 AM,5:37 PM,Gavra Downs,Kaela,Intern,13,471
176,React JS,14-11-2022,10:57 AM,5:25 PM,Fairlie Mullett,Ilaire,Intern,5,307
408,UI Path,11-09-2021,9:22 AM,5:49 PM,Ruprecht Bagley,Shawnee,Intern,3,450
645,Typescript,26-04-2024,10:36 AM,5:28 PM,Morgan Birdsey,Evelin,Employee,8,791
908,ADF,14-01-2023,9:58 AM,5:01 PM,Aldridge MacAless,Sonny,Employee,2,530
556,Software Components,29-04-2024,9:00 AM,5:28 PM,Bette Kemetz,Zach,Intern,15,197
158,React JS,20-06-2024,10:50 AM,5:25 PM,Clarence Pykerman,Filberto,Intern,13,126
841,React JS,01-07-2023,9:22 AM,5:58 PM,Barnebas Beade,Jobye,Employee,17,250
79,Python,11-11-2023,9:50 AM,5:39 PM,Israel Ledbury,Leonie,Intern,15,622
889,SQL,12-06-2023,10:11 AM,5:22 PM,Lisa Falck,Rosamund,Intern,14,729
423,Git & Version Control,26-12-2024,9:38 AM,5:19 PM,Friedrich Pettigrew,Mildrid,Intern,7,175
443,Cloud Platforms,10-01-2021,9:12 AM,5:03 PM,Royce Jestico,Elayne,Employee,7,317
414,ADF,19-05-2022,9:11 AM,5:29 PM,Marjorie Rojas,Cassey,Intern,17,602
952,DBT,10-01-2023,10:18 AM,5:43 PM,Augustus Guilloud,Angel,Employee,15,500
439,Data Warehouse,12-09-2022,9:18 AM,5:10 PM,Von Kemmish,Bertrando,Intern,12,13
827,UI Path,03-07-2024,10:02 AM,5:37 PM,Briano Targett,Cortie,Employee,15,203
299,React JS,14-04-2022,9:18 AM,5:40 PM,Dorothee Vallis,Sallyanne,Intern,9,327
75,HTML&CSS,04-05-2023,9:39 AM,5:42 PM,Annabela Radnage,Jaime,Intern,5,393
627,Software Components,30-05-2021,9:54 AM,5:04 PM,Leila Bodicam,Maryellen,Intern,9,628
497,Python,02-06-2023,10:42 AM,5:41 PM,Lars Boosey,Mattias,Intern,8,349
841,Data Warehouse,15-09-2023,10:42 AM,5:48 PM,Antoine Clemendet,Jobye,Intern,16,373
497,UI Path,17-10-2022,9:27 AM,5:05 PM,Broddie Diano,Mattias,Intern,6,551
32,Git & Version Control,13-05-2022,10:43 AM,5:37 PM,Roddie Werner,Kristo,Intern,4,477
841,Web Scraping,27-09-2023,9:13 AM,5:26 PM,Stacee Bucke,Jobye,Employee,8,164
364,Web Scraping,25-02-2024,10:43 AM,5:21 PM,Eduard Longbone,Carmelina,Intern,9,462
224,HTML&CSS,01-09-2023,10:47 AM,5:16 PM,Lianne Phelps,Coraline,Intern,14,834
423,Cloud Platforms,20-07-2022,9:05 AM,5:44 PM,Jammal Champneys,Mildrid,Intern,17,6
260,Web Scraping,13-05-2023,10:46 AM,5:20 PM,Tiffy Attrey,Kermie,Employee,15,789
200,Typescript,13-09-2023,10:15 AM,5:38 PM,Rockie Cavnor,Libbey,Employee,4,164
788,DBT,29-10-2021,10:06 AM,5:48 PM,Kirsti Shatliffe,Edi,Intern,12,278
155,Javascript,13-02-2024,9:55 AM,5:05 PM,Filippo Bartak,Kyla,Intern,14,328
261,Data Warehouse,18-12-2022,9:20 AM,5:03 PM,Heidie Binner,Gilligan,Employee,16,127
497,Software Components,22-06-2023,10:05 AM,5:40 PM,Brietta Ariss,Mattias,Employee,11,160
411,Networking,04-08-2023,9:02 AM,5:28 PM,Latrena Vazquez,Moss,Intern,7,711
408,ADF,21-08-2021,10:46 AM,5:00 PM,Osgood Noore,Shawnee,Intern,3,42
171,Web Scraping,06-08-2023,9:39 AM,5:56 PM,Gene St. John,Carma,Employee,4,289
908,Cloud Platforms,21-05-2023,9:31 AM,5:23 PM,Garfield Tindall,Sonny,Employee,1,470
908,Software Components,28-03-2023,9:59 AM,5:49 PM,Benoit Kimpton,Sonny,Intern,8,622
261,React JS,12-03-2024,9:53 AM,5:45 PM,Merci Beadles,Gilligan,Intern,15,131
168,Cloud Platforms,28-02-2021,10:55 AM,5:44 PM,Vassili Curless,Kirstin,Intern,8,548
181,DBT,04-03-2021,9:20 AM,5:05 PM,Lian Farans,Vonni,Intern,2,795
40,Web Scraping,23-08-2021,10:14 AM,5:02 PM,Odette Habbeshaw,Haskell,Intern,14,750
461,Networking,18-11-2023,10:21 AM,5:02 PM,Rickie Alderton,Antone,Intern,3,851
788,ADF,14-07-2024,10:32 AM,5:54 PM,Cory Wayte,Edi,Employee,14,101
645,Analytics & Reporting,09-04-2022,10:25 AM,5:56 PM,Martie Damp,Evelin,Intern,11,403
921,HTML&CSS,25-06-2021,10:53 AM,5:24 PM,Harlie Carek,Courtenay,Intern,17,590
232,HTML&CSS,08-10-2024,10:53 AM,5:48 PM,Billy Sisselot,Haroun,Intern,5,762
509,OS,14-03-2023,9:06 AM,5:29 PM,Sigismundo Stairs,Paulina,Intern,14,748
650,Git & Version Control,07-07-2021,9:22 AM,5:16 PM,Ambros Olenikov,Corrina,Intern,13,830
707,Python,31-07-2021,10:16 AM,5:01 PM,Patrizia Trytsman,Mathe,Employee,11,770
317,ADF,21-02-2024,9:05 AM,5:06 PM,Wilow Grimmolby,Steffie,Intern,2,230
72,Git & Version Control,03-05-2022,10:20 AM,5:41 PM,Jillene Allso,Kurt,Intern,7,622
607,Analytics & Reporting,30-01-2023,10:12 AM,5:44 PM,Dulcinea Flay,Fletcher,Employee,11,772
184,Data Warehouse,02-07-2022,9:33 AM,5:34 PM,Amandi Faircloth,Pavel,Employee,17,47
627,UI Path,31-03-2023,10:01 AM,5:29 PM,Mariya Rising,Maryellen,Intern,9,424
514,Git & Version Control,27-08-2023,9:50 AM,5:59 PM,Ann Baskeyfield,Vevay,Intern,9,783
54,DBT,01-09-2022,10:49 AM,5:45 PM,Lezlie Hayne,Kaela,Intern,16,713
130,Cloud Platforms,29-05-2024,10:53 AM,5:01 PM,Carny Wyson,Junie,Intern,1,522
184,Web Scraping,10-12-2023,9:58 AM,5:07 PM,Rockey Corey,Pavel,Intern,16,575
868,SQL,18-03-2023,9:13 AM,5:05 PM,Ainslie Aked,Georgy,Intern,6,754
860,React JS,05-02-2024,10:26 AM,5:50 PM,Maximo Padilla,Anastassia,Intern,14,221
272,QA,16-01-2021,9:52 AM,5:02 PM,Cy Hyndes,Michaelina,Intern,16,144
505,QA,16-06-2021,10:07 AM,5:26 PM,Shelden Ciubutaro,Marylou,Employee,1,481
487,QA,28-04-2023,10:47 AM,5:42 PM,Kimbell Kimbly,Janet,Intern,8,541
84,Networking,19-05-2023,10:56 AM,5:10 PM,Harland Abrams,Ola,Intern,7,669
54,UI Path,11-01-2022,9:14 AM,5:35 PM,Pammie Gammack,Kaela,Intern,7,25
677,Software Components,21-06-2023,10:23 AM,5:13 PM,Haze Lomasney,Ricky,Intern,7,602
834,Javascript,01-04-2023,10:34 AM,5:05 PM,Bartolomeo Lovel,Bartholomeus,Intern,6,123
873,SQL,18-01-2021,10:27 AM,5:44 PM,Jen Pygott,Lynde,Intern,13,337
299,OS,24-10-2023,9:11 AM,5:17 PM,Kalil Crowcroft,Sallyanne,Intern,15,276
59,Networking,06-04-2024,10:53 AM,5:17 PM,Morrie Latta,Zared,Intern,17,696
995,HTML&CSS,24-08-2021,9:07 AM,5:25 PM,Kerk Boskell,Loren,Intern,15,772
672,UI Path,20-04-2024,10:22 AM,5:11 PM,Emlynne Muggleton,Chere,Intern,3,611
299,Data Warehouse,15-08-2023,9:23 AM,5:25 PM,Aurilia Mothersole,Sallyanne,Intern,15,469
996,Web Scraping,21-10-2024,9:28 AM,5:30 PM,Arley Summerrell,Colene,Intern,12,277
176,Typescript,29-01-2023,9:52 AM,5:35 PM,Adelaida Hartburn,Ilaire,Intern,4,123
860,HTML&CSS,23-07-2021,10:55 AM,5:33 PM,Lexi Lewry,Anastassia,Intern,11,817
333,UI Path,27-04-2022,9:49 AM,5:03 PM,Jerrie Ortmann,Rina,Employee,1,294
50,Power BI,25-10-2021,10:36 AM,5:50 PM,Nady Leakner,Johnette,Intern,9,90
447,Web Scraping,07-12-2024,9:33 AM,5:15 PM,Rozamond Choffin,Bartholomew,Intern,4,523
184,Power BI,02-12-2023,10:22 AM,5:58 PM,Marianna Matschuk,Pavel,Intern,2,813
988,QA,09-04-2023,10:00 AM,5:54 PM,Andrew Glowacki,Fidela,Employee,6,617
613,Python,03-09-2021,9:44 AM,5:12 PM,Jermayne Molder,Berky,Intern,5,63
605,Cloud Platforms,07-08-2023,10:38 AM,5:02 PM,Fancy Dyment,Manfred,Employee,3,835
501,Networking,06-02-2023,10:14 AM,5:55 PM,Lionel Saunders,Paige,Intern,14,600
788,Software Components,26-04-2023,9:39 AM,5:06 PM,Birch Robet,Edi,Intern,3,443
613,Software Components,09-10-2023,9:00 AM,5:27 PM,Francis Curnucke,Berky,Intern,7,58
48,Javascript,06-03-2024,9:20 AM,5:37 PM,Konstantin Maly,Lorenza,Employee,7,243
72,Javascript,20-03-2024,9:08 AM,5:22 PM,Hartley Spaice,Kurt,Intern,5,132
294,Networking,18-07-2023,10:48 AM,5:31 PM,Mommy Jellico,Gustav,Intern,9,114
677,Web Scraping,11-09-2023,9:04 AM,5:13 PM,Lilas Betteridge,Ricky,Intern,8,80
181,Power BI,05-05-2023,9:57 AM,5:42 PM,Nickola Garrod,Vonni,Employee,5,132
626,Networking,12-08-2023,9:35 AM,5:30 PM,Liuka Pabel,Inna,Employee,17,309
306,Data Warehouse,20-11-2023,10:10 AM,5:28 PM,Heida Fulloway,Andeee,Employee,9,46
509,Power BI,05-09-2022,9:13 AM,5:48 PM,Perry Gheerhaert,Paulina,Intern,10,89
827,Cloud Platforms,02-01-2023,10:13 AM,5:41 PM,Giusto Zellmer,Cortie,Employee,5,831
821,Networking,21-03-2021,9:01 AM,5:06 PM,Etta Hryniewicz,Jackqueline,Intern,3,573
909,Typescript,23-02-2023,10:01 AM,5:32 PM,Daron Muggleton,Jessica,Intern,4,767
497,React JS,12-08-2021,9:20 AM,5:19 PM,Eustace Youell,Mattias,Intern,14,474
943,Web Scraping,12-02-2024,10:29 AM,5:41 PM,Aubree Wimbridge,Traci,Intern,17,607
702,Cloud Platforms,03-03-2024,10:24 AM,5:27 PM,Lorenzo Hinrichsen,Natalina,Intern,4,650
182,ADF,24-02-2024,10:06 AM,5:40 PM,Elinor Bawle,Wade,Intern,12,204
868,SQL,30-08-2023,9:47 AM,5:39 PM,Adelle Enochsson,Georgy,Employee,11,156
437,UI Path,03-09-2022,9:32 AM,5:41 PM,Pascale Bancroft,Ebba,Intern,12,489
962,SQL,12-11-2023,10:54 AM,5:42 PM,Odilia Saurin,Jania,Intern,7,630
79,Software Components,11-04-2021,9:39 AM,5:31 PM,Saw Danielkiewicz,Leonie,Intern,8,849
509,Web Scraping,27-03-2023,9:42 AM,5:51 PM,Clemente Brokenbrow,Paulina,Employee,8,438
962,Javascript,11-10-2023,10:15 AM,5:51 PM,Kit Baynham,Jania,Employee,1,10
411,DBT,25-08-2021,10:34 AM,5:40 PM,Malchy Ginty,Moss,Intern,2,92
184,Power BI,21-05-2024,10:54 AM,5:13 PM,Philly Fawcett,Pavel,Intern,2,636
311,SQL,22-01-2024,10:37 AM,5:46 PM,Rollo Zambonini,Burk,Employee,4,194
405,Analytics & Reporting,04-02-2024,10:20 AM,5:58 PM,Ernesto Thurbon,Gardy,Intern,1,787
933,UI/UX(Figma),20-09-2023,10:25 AM,5:04 PM,Randie Lorente,Marnia,Employee,8,177
943,DBT,30-10-2024,10:26 AM,5:19 PM,Abbie Grinvalds,Traci,Intern,6,53
406,UI Path,03-01-2021,10:30 AM,5:24 PM,Gerald Chess,Guillaume,Intern,6,532
952,Networking,22-12-2022,9:51 AM,5:12 PM,Ashby Myles,Angel,Intern,12,530
827,UI/UX(Figma),14-08-2023,10:52 AM,5:31 PM,Rooney Paschke,Cortie,Intern,3,280
193,SQL,04-05-2024,10:39 AM,5:40 PM,Barb Talton,Gertrudis,Intern,7,325
487,React JS,13-08-2024,9:49 AM,5:25 PM,Brannon Canizares,Janet,Employee,14,373
674,Javascript,29-10-2023,9:04 AM,5:41 PM,Addy Titherington,Lorie,Intern,2,564
324,ADF,09-12-2021,10:44 AM,5:49 PM,Hedwig Doud,Patricia,Intern,8,84
515,SQL,27-07-2022,10:16 AM,5:27 PM,Field Gudgion,Flinn,Intern,5,356
260,UI Path,22-05-2024,10:46 AM,5:06 PM,Hussein Gauson,Kermie,Intern,9,5
320,Git & Version Control,22-07-2022,10:53 AM,5:14 PM,Caye Pell,Karel,Intern,11,71
55,DBT,16-07-2022,10:47 AM,5:05 PM,Dusty MacSherry,Nicky,Intern,9,269
311,Cloud Platforms,10-04-2024,9:00 AM,5:34 PM,Reg Witton,Burk,Intern,6,381
54,UI Path,17-04-2022,9:13 AM,5:54 PM,Ulrika Wann,Kaela,Employee,11,591
460,Python,18-02-2021,10:01 AM,5:07 PM,Leticia Bigby,Douglas,Intern,3,624
652,QA,10-05-2023,9:10 AM,5:38 PM,Whitaker Teers,Jourdan,Intern,1,824
889,Software Components,14-07-2022,10:18 AM,5:15 PM,Deeann Klampt,Rosamund,Intern,11,789
952,Data Warehouse,24-05-2022,9:54 AM,5:56 PM,Aloysia Durant,Angel,Intern,5,704
506,Data Warehouse,02-06-2021,10:48 AM,5:46 PM,Charley Umney,Hunfredo,Intern,8,404
380,OS,29-06-2024,10:01 AM,5:05 PM,Harley Steenson,Shane,Intern,4,16
32,SQL,04-02-2023,9:06 AM,5:52 PM,Gerti Grinsted,Kristo,Intern,2,417
155,Cloud Platforms,24-05-2024,10:42 AM,5:40 PM,Patten Klaesson,Kyla,Employee,1,67
40,HTML&CSS,25-11-2022,10:17 AM,5:12 PM,Franni Sigge,Haskell,Intern,4,283
505,DBT,31-08-2023,10:09 AM,5:57 PM,Rhetta Monson,Marylou,Intern,6,368
116,DBT,13-06-2022,10:07 AM,5:49 PM,Vidovic Fellman,Eugenia,Employee,12,63
39,Power BI,26-01-2023,10:37 AM,5:20 PM,Giffie Prando,Maurene,Intern,15,790
406,Power BI,22-07-2023,10:47 AM,5:37 PM,Marven Braybrookes,Guillaume,Employee,15,781
556,Software Components,05-08-2022,10:26 AM,5:54 PM,Normy Blakes,Zach,Intern,8,12
626,UI Path,10-09-2022,10:49 AM,5:15 PM,Sondra Jacquot,Inna,Intern,1,547
176,Cloud Platforms,03-12-2023,9:35 AM,5:09 PM,Constancia Druhan,Ilaire,Employee,17,646
320,UI/UX(Figma),01-08-2022,10:50 AM,5:25 PM,Andreas Readett,Karel,Intern,4,631
556,QA,05-09-2023,9:37 AM,5:53 PM,Perrine Acott,Zach,Intern,4,194
50,Cloud Platforms,07-01-2024,10:16 AM,5:35 PM,Neile Figliovanni,Johnette,Intern,14,459
868,SQL,01-06-2023,10:17 AM,5:06 PM,Eden Patnelli,Georgy,Employee,14,367
957,SQL,29-07-2023,10:54 AM,5:52 PM,Heall Flory,Devora,Intern,14,87
505,OS,23-06-2022,9:41 AM,5:35 PM,Elvin Arnould,Marylou,Employee,5,722
702,SQL,27-10-2022,9:12 AM,5:54 PM,Rica Bedford,Natalina,Employee,17,90
995,Git & Version Control,19-02-2023,10:13 AM,5:41 PM,Thacher Burnage,Loren,Intern,8,680
899,Cloud Platforms,24-06-2023,9:11 AM,5:48 PM,Robbie Goldspink,Fergus,Intern,16,855
925,Git & Version Control,14-05-2021,9:21 AM,5:07 PM,Duncan Deeney,Audrye,Intern,5,464
50,React JS,06-07-2024,10:34 AM,5:34 PM,Celka Gorgen,Johnette,Intern,17,640
391,ADF,09-07-2022,9:55 AM,5:52 PM,Haydon Boog,Frasco,Intern,10,503
899,ADF,23-01-2023,9:22 AM,5:44 PM,Justus Beretta,Fergus,Employee,9,337
821,Power BI,17-11-2022,9:24 AM,5:57 PM,Duky Baytrop,Jackqueline,Intern,9,402
983,Javascript,29-05-2022,10:29 AM,5:10 PM,Hazel Vaud,Gregg,Intern,14,386
299,DBT,16-04-2023,10:03 AM,5:19 PM,Laura Widdop,Sallyanne,Intern,6,238
406,UI Path,16-09-2022,9:13 AM,5:27 PM,Walther Josselsohn,Guillaume,Employee,10,470
650,UI Path,03-07-2022,10:44 AM,5:52 PM,Von Wanjek,Corrina,Employee,11,303
605,ADF,11-07-2022,9:28 AM,5:09 PM,Garrot Gascard,Manfred,Intern,10,618
834,UI Path,14-07-2023,10:58 AM,5:09 PM,Ozzie Langan,Bartholomeus,Intern,14,429
324,Data Warehouse,08-11-2021,9:47 AM,5:46 PM,Alfy Lerohan,Patricia,Intern,11,9
116,HTML&CSS,01-06-2021,9:08 AM,5:04 PM,Mattie Wickey,Eugenia,Intern,12,427
645,HTML&CSS,16-04-2024,10:30 AM,5:23 PM,Merell Hedley,Evelin,Employee,4,404
70,Networking,24-07-2023,9:28 AM,5:14 PM,Ewen Heers,Emalee,Employee,1,477
447,UI/UX(Figma),10-02-2021,9:24 AM,5:41 PM,Zaneta McCaw,Bartholomew,Intern,12,1
72,UI Path,16-11-2024,10:37 AM,5:33 PM,Rosanna Wardrope,Kurt,Intern,1,367
443,Git & Version Control,25-09-2022,9:37 AM,5:52 PM,Lethia Bebis,Elayne,Intern,10,793
968,Power BI,06-06-2023,9:07 AM,5:31 PM,Chaddy Ingledow,Cindie,Intern,1,6
84,Cloud Platforms,29-08-2024,9:36 AM,5:57 PM,Kristofer Le Marquand,Ola,Intern,8,380
306,ADF,27-08-2022,9:24 AM,5:06 PM,Pippa Greetland,Andeee,Intern,3,506
515,UI Path,10-05-2024,9:39 AM,5:58 PM,Berrie Dearth,Flinn,Intern,4,26
83,Software Components,10-08-2024,9:57 AM,5:29 PM,Christine Rontree,Riley,Intern,16,497
952,SQL,25-03-2024,10:09 AM,5:25 PM,Sara Bernucci,Angel,Intern,12,13
891,SQL,27-07-2021,9:08 AM,5:08 PM,Dulcea Cud,Winona,Intern,11,314
902,SQL,14-06-2022,9:48 AM,5:09 PM,Son Biscomb,Maureen,Intern,9,553
501,Software Components,05-10-2024,9:28 AM,5:08 PM,Tito Gerrie,Paige,Employee,17,120
81,UI/UX(Figma),18-12-2023,10:58 AM,5:59 PM,Marlin Kilshaw,Germain,Intern,8,480
509,OS,28-05-2024,10:24 AM,5:48 PM,Chrissie Grute,Paulina,Intern,10,802
788,UI/UX(Figma),24-04-2023,10:02 AM,5:54 PM,Felicity Lownds,Edi,Employee,7,254
957,HTML&CSS,03-07-2021,10:06 AM,5:06 PM,Vevay McFfaden,Devora,Employee,12,513
75,Javascript,04-06-2023,9:00 AM,5:12 PM,Sena Reardon,Jaime,Intern,10,534
439,ADF,17-12-2023,9:29 AM,5:35 PM,Carmine Duckerin,Bertrando,Intern,17,4
83,UI/UX(Figma),09-06-2021,10:14 AM,5:43 PM,Verney Jery,Riley,Intern,3,704
171,OS,05-05-2022,9:49 AM,5:10 PM,Kala Fishe,Carma,Intern,2,186
674,Analytics & Reporting,12-10-2024,10:08 AM,5:29 PM,Justino Greste,Lorie,Intern,12,829
921,Web Scraping,18-06-2021,9:27 AM,5:47 PM,Marchelle Hubball,Courtenay,Intern,15,697
324,Python,01-12-2022,9:45 AM,5:19 PM,Marlee Bonnett,Patricia,Intern,2,438
364,Software Components,27-04-2023,9:28 AM,5:09 PM,Karim Sergant,Carmelina,Employee,6,451
299,Software Components,16-04-2022,10:13 AM,5:18 PM,Wat Stendall,Sallyanne,Intern,1,332
792,Data Warehouse,14-07-2021,9:43 AM,5:43 PM,Vilma Juszczyk,Alexa,Intern,5,394
921,Javascript,02-08-2023,9:52 AM,5:10 PM,Winny Treagust,Courtenay,Intern,4,109
607,Typescript,27-05-2021,10:47 AM,5:44 PM,Raeann Mingasson,Fletcher,Intern,9,355
406,Software Components,17-09-2022,9:23 AM,5:16 PM,Andie Copyn,Guillaume,Employee,9,678
890,OS,10-09-2024,9:42 AM,5:55 PM,Olympia Gilligan,Stephana,Intern,9,367
184,SQL,23-01-2024,9:07 AM,5:36 PM,Bax Costall,Pavel,Employee,17,429
221,React JS,15-12-2023,10:10 AM,5:35 PM,Roana Van Baaren,Matias,Intern,14,743
962,Power BI,04-11-2021,9:14 AM,5:37 PM,Ralina Harler,Jania,Intern,6,34
474,OS,13-06-2023,9:35 AM,5:18 PM,Eleanora Dingwall,Nonah,Intern,5,701
54,Networking,02-02-2023,10:15 AM,5:13 PM,Olga Yeulet,Kaela,Employee,10,9
505,Python,08-12-2021,10:50 AM,5:16 PM,Revkah Taaffe,Marylou,Intern,16,155
284,Javascript,17-04-2024,10:59 AM,5:14 PM,Chastity Dowsing,Christoforo,Intern,10,430
899,OS,12-07-2022,10:51 AM,5:54 PM,Thornie Zaniolo,Fergus,Intern,15,185
72,UI/UX(Figma),23-06-2024,10:01 AM,5:06 PM,Ephrayim Coot,Kurt,Intern,6,136
55,Data Warehouse,28-05-2023,10:23 AM,5:09 PM,Barry Headly,Nicky,Intern,3,786
19,Typescript,13-06-2024,10:51 AM,5:31 PM,Dreddy Wilks,Nils,Intern,1,126
158,Web Scraping,02-02-2024,9:20 AM,5:13 PM,Shanda Thomassen,Filberto,Intern,13,353
964,Javascript,25-11-2021,10:58 AM,5:26 PM,Donella Toretta,Thorin,Intern,16,597
792,SQL,29-11-2023,10:22 AM,5:03 PM,Chaim Olek,Alexa,Intern,10,855
487,Data Warehouse,26-11-2022,10:13 AM,5:20 PM,Modesta Blazy,Janet,Intern,9,566
320,Analytics & Reporting,07-08-2022,10:45 AM,5:58 PM,Thom Merrall,Karel,Intern,1,845
40,Javascript,15-09-2022,10:18 AM,5:11 PM,Sallyanne Kraft,Haskell,Employee,3,614
184,Networking,04-12-2023,9:28 AM,5:48 PM,Nonah Curley,Pavel,Intern,9,243
55,Web Scraping,21-06-2024,9:55 AM,5:22 PM,Rodi Rawcliffe,Nicky,Intern,8,310
