id,TrainingName,TrainingDate,TrainingStartTime,TrainingEndTime,TrainerName,ScheduledBy,ScheduledTo,t_id,ModuleCompletion
447,Typescript,27-01-2023,10:26 AM,5:11 PM,Olimpia Calltone,Paige,Employee,1,611
306,QA,23-08-2023,10:28 AM,5:53 PM,Court Howen,Cortie,Intern,3,575
232,Networking,03-01-2024,10:04 AM,5:12 PM,Constantia Skiplorne,Germain,Intern,1,446
423,React JS,10-02-2023,10:41 AM,5:12 PM,Heriberto Clappison,Douglas,Employee,14,152
260,OS,05-11-2022,10:44 AM,5:36 PM,Collie Whitsun,Libbey,Intern,5,658
834,Web Scraping,15-05-2023,9:57 AM,5:42 PM,Shermy Dods,Jobye,Intern,4,508
933,Networking,29-07-2022,9:34 AM,5:47 PM,Nilson Stanex,Euell,Employee,2,277
834,UI Path,23-08-2022,9:07 AM,5:35 PM,Andriette Betts,Maurene,Intern,9,133
743,ADF,28-11-2023,9:59 AM,5:00 PM,Shanan L'Amie,Paulina,Employee,4,507
652,OS,15-07-2022,9:37 AM,5:29 PM,Augusto Heitz,Leonie,Intern,14,693
224,UI Path,10-05-2022,10:37 AM,5:20 PM,Meade Hutson,Patricia,Employee,1,50
443,Software Components,12-02-2023,9:08 AM,5:03 PM,Ive Sterzaker,Kirstin,Intern,12,151
933,Networking,11-11-2022,9:33 AM,5:32 PM,Wilburt Wickes,Angel,Intern,12,831
908,HTML&CSS,11-02-2023,9:56 AM,5:04 PM,Hamil Powrie,Colene,Employee,6,451
320,ADF,25-06-2022,10:16 AM,5:30 PM,Leila Hutt,Vonni,Intern,15,134
171,ADF,03-02-2024,9:19 AM,5:47 PM,Rog Danett,Maryellen,Intern,6,206
55,Javascript,17-02-2024,9:01 AM,5:40 PM,Ollie Corey,Kristo,Intern,13,750
158,Networking,31-07-2023,10:05 AM,5:28 PM,Herold Bushill,Nils,Employee,16,275
652,QA,23-04-2022,9:58 AM,5:27 PM,Freida Scholtz,Christoforo,Intern,11,727
792,QA,07-03-2023,10:15 AM,5:42 PM,Hi Wasielewicz,Mathe,Intern,15,13
613,Git & Version Control,05-04-2023,9:05 AM,5:37 PM,Virgilio Satyford,Shelby,Intern,10,477
506,OS,20-05-2023,10:51 AM,5:17 PM,Egbert Evers,Loren,Intern,9,677
674,Web Scraping,10-08-2022,10:33 AM,5:16 PM,Noni Winscomb,Hunfredo,Intern,4,302
200,Software Components,07-04-2023,9:40 AM,5:22 PM,Gunner Jerome,Flinn,Intern,12,820
626,Python,25-04-2023,10:55 AM,5:25 PM,Yettie Hiscoke,Burk,Intern,12,785
449,React JS,17-09-2022,9:20 AM,5:30 PM,Gwendolyn O'Scanlon,Kurt,Intern,6,433
509,Networking,30-03-2024,10:15 AM,5:07 PM,Bianca Youens,Tait,Intern,17,837
841,Javascript,24-03-2023,9:53 AM,5:51 PM,Wilma Gunnell,Paige,Intern,1,103
891,OS,24-04-2022,9:19 AM,5:40 PM,Emlyn Boich,Ebba,Intern,13,753
423,Software Components,13-09-2022,10:09 AM,5:25 PM,Rudy Dobrovsky,Stephana,Intern,3,59
487,OS,24-10-2022,10:25 AM,5:51 PM,Rhiamon Bru,Elisabetta,Employee,3,442
840,QA,31-05-2023,9:07 AM,5:01 PM,Anetta Haliburn,Karel,Intern,16,555
707,Web Scraping,21-06-2022,10:06 AM,5:38 PM,Stacie Seed,Gregg,Intern,17,632
462,ADF,02-12-2022,10:10 AM,5:37 PM,Cecilla Stoodale,Cassey,Employee,9,184
515,Cloud Platforms,05-03-2024,9:45 AM,5:48 PM,Hollie Desantis,Alexa,Intern,10,663
506,Typescript,06-08-2023,9:47 AM,5:41 PM,Benji Matokhnin,Johnette,Employee,13,599
359,OS,15-07-2022,9:09 AM,5:51 PM,Lynna Noriega,Riley,Intern,5,27
556,UI Path,21-07-2023,9:58 AM,5:24 PM,Gael Steely,Carmelina,Intern,16,422
777,React JS,18-08-2022,9:09 AM,5:20 PM,Fan Pagon,Cortie,Intern,17,599
626,Analytics & Reporting,18-09-2022,10:04 AM,5:52 PM,Frankie Leechman,Hunfredo,Intern,16,384
50,Networking,21-04-2022,9:08 AM,5:29 PM,Abbie Peterken,Nicky,Intern,4,673
611,HTML&CSS,26-12-2022,9:45 AM,5:40 PM,Morty Greenhalgh,Carmelina,Intern,4,266
272,Analytics & Reporting,27-02-2023,10:44 AM,5:40 PM,Kath Chasteney,Christoforo,Intern,12,830
474,Web Scraping,04-06-2022,10:48 AM,5:10 PM,Hally McCallion,Wade,Employee,4,859
873,OS,13-07-2023,10:06 AM,5:20 PM,Tammie Cristofolo,Anastassia,Intern,2,189
130,HTML&CSS,19-11-2023,9:10 AM,5:51 PM,Marian Witnall,Fergus,Intern,10,571
841,UI Path,19-02-2024,10:51 AM,5:41 PM,Dalila Bamsey,Ricky,Intern,12,758
506,Git & Version Control,21-12-2022,9:14 AM,5:13 PM,Latrina Bickle,Matias,Intern,12,414
411,Git & Version Control,14-10-2023,9:06 AM,5:16 PM,Waylan Buzzing,Chere,Intern,17,536
943,ADF,20-11-2022,10:53 AM,5:41 PM,Olly Crowcombe,Guillaume,Employee,9,148
613,Git & Version Control,03-08-2022,10:46 AM,5:12 PM,Harland Renton,Leonie,Intern,15,555
75,Typescript,04-01-2024,9:55 AM,5:14 PM,Austin Crewe,Rina,Intern,11,147
797,DBT,02-05-2023,10:57 AM,5:46 PM,Rowney Northridge,Grady,Intern,11,178
834,Cloud Platforms,24-01-2023,10:02 AM,5:10 PM,Neville Rosenthal,Carmelina,Intern,8,291
221,UI Path,28-06-2023,9:52 AM,5:25 PM,Blisse Grodden,Guillaume,Intern,17,707
155,Analytics & Reporting,04-12-2022,9:09 AM,5:31 PM,Jelene Phibb,Janet,Intern,8,559
463,Software Components,07-01-2024,10:01 AM,5:58 PM,Consalve Suddaby,Shawnee,Employee,6,372
50,Analytics & Reporting,21-12-2023,9:16 AM,5:22 PM,Torrance Nesbeth,Cortie,Employee,17,138
158,UI Path,02-03-2024,9:10 AM,5:08 PM,Lurleen Langhorn,Moyna,Intern,10,469
627,UI/UX(Figma),29-08-2022,10:15 AM,5:01 PM,Justen Barrasse,Patricia,Employee,12,664
702,DBT,26-11-2023,9:31 AM,5:45 PM,Stephanus Deadman,Maureen,Intern,5,61
447,QA,27-11-2023,9:34 AM,5:46 PM,Philomena Mingame,Devan,Intern,13,279
184,Analytics & Reporting,12-01-2024,9:33 AM,5:12 PM,Irvine Vaudre,Kyla,Intern,10,445
638,Networking,27-12-2023,10:46 AM,5:12 PM,Analiese Daish,Ferdinanda,Intern,16,745
48,Software Components,05-10-2022,9:13 AM,5:44 PM,Mayor Calbrathe,Jessica,Employee,4,119
962,QA,06-01-2023,9:27 AM,5:34 PM,Danice Seaborn,Marnia,Intern,3,71
176,ADF,03-09-2023,9:33 AM,5:13 PM,Odo Origan,Kurt,Intern,14,162
952,Software Components,02-08-2022,10:02 AM,5:34 PM,Antoni Margiotta,Michaelina,Employee,14,360
324,HTML&CSS,11-02-2023,9:37 AM,5:24 PM,Claire Lambregts,Rosamund,Employee,14,254
952,UI/UX(Figma),12-05-2023,9:03 AM,5:24 PM,Glen Kibbe,Jobye,Intern,11,393
672,Analytics & Reporting,03-09-2023,9:36 AM,5:17 PM,Gretta Salvage,Haskell,Intern,12,661
537,Javascript,30-05-2022,10:06 AM,5:35 PM,Tawsha Trout,Ki,Intern,12,39
493,DBT,30-01-2023,10:04 AM,5:27 PM,Emilio Dressell,Nils,Employee,4,853
964,Git & Version Control,31-12-2023,10:24 AM,5:02 PM,Deni Korejs,Paulina,Employee,11,739
788,Web Scraping,26-06-2022,10:00 AM,5:05 PM,Della Speechly,Cortie,Employee,6,851
411,Power BI,24-01-2024,10:18 AM,5:46 PM,Shell Daymont,Kyla,Intern,5,94
408,Power BI,26-07-2022,9:47 AM,5:51 PM,Jarrad Bertouloume,Janet,Intern,1,552
908,Typescript,12-04-2023,10:24 AM,5:38 PM,Genevieve Lock,Shawnee,Intern,13,453
898,Git & Version Control,24-10-2022,10:02 AM,5:26 PM,Kristan Habens,Jessica,Employee,9,415
439,DBT,08-10-2022,10:55 AM,5:36 PM,Ricca Brookson,Steffie,Intern,3,115
627,React JS,21-06-2022,10:13 AM,5:40 PM,Gabbi Lemon,Rosamund,Intern,11,178
162,HTML&CSS,21-01-2023,9:57 AM,5:15 PM,Mella Limprecht,Johnette,Intern,14,455
505,SQL,04-08-2022,9:40 AM,5:53 PM,Wilden Porrett,Junie,Intern,11,812
50,UI/UX(Figma),11-12-2023,10:29 AM,5:48 PM,Stefan Breens,Hunfredo,Intern,14,798
889,UI Path,28-08-2022,10:18 AM,5:14 PM,Gweneth Goligher,Sonny,Intern,9,129
54,HTML&CSS,31-08-2022,9:53 AM,5:37 PM,Gavra Downs,Jania,Intern,13,471
176,React JS,14-11-2022,10:57 AM,5:25 PM,Fairlie Mullett,Leonie,Intern,5,307
408,UI Path,28-10-2022,9:22 AM,5:49 PM,Ruprecht Bagley,Colene,Intern,3,450
645,Typescript,23-06-2023,10:36 AM,5:28 PM,Morgan Birdsey,Ilaire,Employee,8,791
908,ADF,14-01-2023,9:58 AM,5:01 PM,Aldridge MacAless,Nils,Employee,2,530
556,Software Components,26-03-2024,9:00 AM,5:28 PM,Bette Kemetz,Kyla,Intern,15,197
158,React JS,12-10-2023,10:50 AM,5:25 PM,Clarence Pykerman,Edi,Intern,13,126
841,React JS,01-07-2023,9:22 AM,5:58 PM,Barnebas Beade,Courtenay,Employee,17,250
79,Python,01-02-2023,9:50 AM,5:39 PM,Israel Ledbury,Coraline,Intern,15,622
889,SQL,02-12-2022,10:11 AM,5:22 PM,Lisa Falck,Des,Intern,14,729
423,Git & Version Control,03-03-2024,9:38 AM,5:19 PM,Friedrich Pettigrew,Paige,Intern,7,175
443,Cloud Platforms,10-08-2023,9:12 AM,5:03 PM,Royce Jestico,Pierre,Employee,7,317
240,Javascript,19-06-2022,9:50 AM,5:52 PM,Dody Mazin,Germain,Intern,15,476
840,Analytics & Reporting,10-10-2023,10:39 AM,5:56 PM,Gaelan Foxen,Georgy,Intern,9,143
414,ADF,19-05-2022,9:11 AM,5:29 PM,Marjorie Rojas,Cindie,Intern,17,602
952,DBT,31-12-2022,10:18 AM,5:43 PM,Augustus Guilloud,Mathe,Employee,15,500
439,Data Warehouse,12-09-2022,9:18 AM,5:10 PM,Von Kemmish,Frasco,Intern,12,13
827,UI Path,04-10-2023,10:02 AM,5:37 PM,Briano Targett,Devora,Employee,15,203
299,React JS,14-04-2022,9:18 AM,5:40 PM,Dorothee Vallis,Karel,Intern,9,327
75,HTML&CSS,04-05-2023,9:39 AM,5:42 PM,Annabela Radnage,Carmelina,Intern,5,393
638,Power BI,07-01-2023,10:38 AM,5:52 PM,Granger McIlory,Maureen,Intern,15,297
627,Software Components,30-05-2023,9:54 AM,5:04 PM,Leila Bodicam,Vevay,Intern,9,628
497,Python,02-06-2023,10:42 AM,5:41 PM,Lars Boosey,Wade,Intern,8,349
841,Data Warehouse,23-11-2022,10:42 AM,5:48 PM,Antoine Clemendet,Ilaire,Intern,16,373
497,UI Path,17-10-2022,9:27 AM,5:05 PM,Broddie Diano,Wade,Intern,6,551
32,Git & Version Control,13-05-2022,10:43 AM,5:37 PM,Roddie Werner,Ebba,Intern,4,477
841,Web Scraping,27-09-2023,9:13 AM,5:26 PM,Stacee Bucke,Antone,Employee,8,164
364,Web Scraping,05-04-2023,10:43 AM,5:21 PM,Eduard Longbone,Nils,Intern,9,462
224,HTML&CSS,01-09-2023,10:47 AM,5:16 PM,Lianne Phelps,Bartholomew,Intern,14,834
396,Data Warehouse,06-09-2022,10:28 AM,5:49 PM,Therine Chasmar,Peirce,Employee,3,816
423,Cloud Platforms,20-07-2022,9:05 AM,5:44 PM,Jammal Champneys,Wade,Intern,17,6
260,Web Scraping,07-05-2023,10:46 AM,5:20 PM,Tiffy Attrey,Maryellen,Employee,15,789
200,Typescript,13-09-2023,10:15 AM,5:38 PM,Rockie Cavnor,Staford,Employee,4,164
792,SQL,11-01-2023,10:16 AM,5:34 PM,Fallon Lambarton,Gardy,Intern,11,791
788,DBT,29-10-2022,10:06 AM,5:48 PM,Kirsti Shatliffe,Maurene,Intern,12,278
155,Javascript,13-02-2024,9:55 AM,5:05 PM,Filippo Bartak,Haskell,Intern,14,328
324,Power BI,22-07-2023,10:27 AM,5:08 PM,Dorene Streeten,Hunfredo,Intern,13,139
261,Data Warehouse,17-10-2022,9:20 AM,5:03 PM,Heidie Binner,Jania,Employee,16,127
497,Software Components,22-06-2023,10:05 AM,5:40 PM,Brietta Ariss,Gilligan,Employee,11,160
411,Networking,14-09-2022,9:02 AM,5:28 PM,Latrena Vazquez,Loren,Intern,7,711
408,ADF,28-07-2023,10:46 AM,5:00 PM,Osgood Noore,Euell,Intern,3,42
171,Web Scraping,29-08-2022,9:39 AM,5:56 PM,Gene St. John,Kurt,Employee,4,289
908,Cloud Platforms,04-10-2022,9:31 AM,5:23 PM,Garfield Tindall,Vevay,Employee,1,470
908,Software Components,28-03-2023,9:59 AM,5:49 PM,Benoit Kimpton,Germain,Intern,8,622
261,React JS,12-03-2024,9:53 AM,5:45 PM,Merci Beadles,Johnette,Intern,15,131
168,Cloud Platforms,28-02-2024,10:55 AM,5:44 PM,Vassili Curless,Hernando,Intern,8,548
181,DBT,04-02-2024,9:20 AM,5:05 PM,Lian Farans,Nicolette,Intern,2,795
40,Web Scraping,21-01-2023,10:14 AM,5:02 PM,Odette Habbeshaw,Christoforo,Intern,14,750
461,Networking,18-11-2023,10:21 AM,5:02 PM,Rickie Alderton,Haskell,Intern,3,851
788,ADF,26-10-2023,10:32 AM,5:54 PM,Cory Wayte,Audrye,Employee,14,101
645,Analytics & Reporting,09-04-2022,10:25 AM,5:56 PM,Martie Damp,Jobye,Intern,11,403
921,HTML&CSS,24-12-2022,10:53 AM,5:24 PM,Harlie Carek,Shawnee,Intern,17,590
232,HTML&CSS,11-12-2023,10:53 AM,5:48 PM,Billy Sisselot,Peirce,Intern,5,762
509,OS,19-05-2022,9:06 AM,5:29 PM,Sigismundo Stairs,Haroun,Intern,14,748
650,Git & Version Control,07-09-2023,9:22 AM,5:16 PM,Ambros Olenikov,Guillaume,Intern,13,830
707,Python,31-07-2022,10:16 AM,5:01 PM,Patrizia Trytsman,Haroun,Employee,11,770
834,UI Path,03-11-2022,10:03 AM,5:15 PM,Deirdre Tomasek,Fletcher,Employee,1,555
317,ADF,21-02-2024,9:05 AM,5:06 PM,Wilow Grimmolby,Angel,Intern,2,230
72,Git & Version Control,03-05-2022,10:20 AM,5:41 PM,Jillene Allso,Evelin,Intern,7,622
607,Analytics & Reporting,24-11-2022,10:12 AM,5:44 PM,Dulcinea Flay,Elayne,Employee,11,772
184,Data Warehouse,02-07-2022,9:33 AM,5:34 PM,Amandi Faircloth,Maryl,Employee,17,47
627,UI Path,31-05-2022,10:01 AM,5:29 PM,Mariya Rising,Ola,Intern,9,424
514,Git & Version Control,27-08-2023,9:50 AM,5:59 PM,Ann Baskeyfield,Peirce,Intern,9,783
54,DBT,08-07-2022,10:49 AM,5:45 PM,Lezlie Hayne,Euell,Intern,16,713
130,Cloud Platforms,19-11-2023,10:53 AM,5:01 PM,Carny Wyson,Hunfredo,Intern,1,522
184,Web Scraping,10-12-2023,9:58 AM,5:07 PM,Rockey Corey,Riley,Intern,16,575
868,SQL,18-03-2023,9:13 AM,5:05 PM,Ainslie Aked,Zared,Intern,6,754
860,React JS,09-11-2023,10:26 AM,5:50 PM,Maximo Padilla,Bax,Intern,14,221
272,QA,16-05-2023,9:52 AM,5:02 PM,Cy Hyndes,Corrina,Intern,16,144
505,QA,16-06-2023,10:07 AM,5:26 PM,Shelden Ciubutaro,Kristo,Employee,1,481
487,QA,28-04-2023,10:47 AM,5:42 PM,Kimbell Kimbly,Janet,Intern,8,541
221,SQL,26-05-2022,9:03 AM,5:37 PM,Vonni Congreve,Coraline,Intern,6,699
84,Networking,07-05-2023,10:56 AM,5:10 PM,Harland Abrams,Audrye,Intern,7,669
54,UI Path,15-07-2022,9:14 AM,5:35 PM,Pammie Gammack,Haroun,Intern,7,25
677,Software Components,20-06-2023,10:23 AM,5:13 PM,Haze Lomasney,Paulina,Intern,7,602
834,Javascript,25-01-2023,10:34 AM,5:05 PM,Bartolomeo Lovel,Jessica,Intern,6,123
873,SQL,18-07-2022,10:27 AM,5:44 PM,Jen Pygott,Angelica,Intern,13,337
299,OS,24-10-2023,9:11 AM,5:17 PM,Kalil Crowcroft,Des,Intern,15,276
59,Networking,11-12-2023,10:53 AM,5:17 PM,Morrie Latta,Maryellen,Intern,17,696
909,Python,11-09-2022,9:08 AM,5:11 PM,Lewes Pechard,Lynde,Intern,15,728
447,Cloud Platforms,04-03-2023,10:28 AM,5:12 PM,Alberto Olivari,Jessica,Employee,13,842
995,HTML&CSS,24-08-2022,9:07 AM,5:25 PM,Kerk Boskell,Colene,Intern,15,772
672,UI Path,06-07-2023,10:22 AM,5:11 PM,Emlynne Muggleton,Nicky,Intern,3,611
299,Data Warehouse,15-08-2023,9:23 AM,5:25 PM,Aurilia Mothersole,Steffie,Intern,15,469
996,Web Scraping,03-11-2023,9:28 AM,5:30 PM,Arley Summerrell,Douglas,Intern,12,277
176,Typescript,29-01-2023,9:52 AM,5:35 PM,Adelaida Hartburn,Courtenay,Intern,4,123
662,SQL,02-12-2022,9:13 AM,5:44 PM,Damon Seacroft,Cassey,Employee,10,662
79,HTML&CSS,31-12-2023,9:19 AM,5:16 PM,Amelita Francis,Burk,Employee,17,138
860,HTML&CSS,01-06-2022,10:55 AM,5:33 PM,Lexi Lewry,Cortie,Intern,11,817
333,UI Path,27-04-2022,9:49 AM,5:03 PM,Jerrie Ortmann,Mildrid,Employee,1,294
443,Analytics & Reporting,17-02-2024,9:15 AM,5:01 PM,Aleta Dory,Georgy,Intern,14,628
50,Power BI,05-03-2023,10:36 AM,5:50 PM,Nady Leakner,Belle,Intern,9,90
447,Web Scraping,04-01-2024,9:33 AM,5:15 PM,Rozamond Choffin,Hunfredo,Intern,4,523
184,Power BI,02-12-2023,10:22 AM,5:58 PM,Marianna Matschuk,Patricia,Intern,2,813
988,QA,09-04-2023,10:00 AM,5:54 PM,Andrew Glowacki,Elayne,Employee,6,617
84,React JS,02-06-2023,10:20 AM,5:45 PM,Lee Farrier,Gustav,Intern,5,443
613,Python,07-05-2023,9:44 AM,5:12 PM,Jermayne Molder,Georgy,Intern,5,63
605,Cloud Platforms,07-08-2023,10:38 AM,5:02 PM,Fancy Dyment,Gustav,Employee,3,835
501,Networking,20-10-2022,10:14 AM,5:55 PM,Lionel Saunders,Carmelina,Intern,14,600
899,Web Scraping,10-02-2023,10:03 AM,5:40 PM,Lulu Trunchion,Douglas,Intern,11,806
788,Software Components,04-08-2022,9:39 AM,5:06 PM,Birch Robet,Bartholomeus,Intern,3,443
613,Software Components,09-10-2023,9:00 AM,5:27 PM,Francis Curnucke,Edi,Intern,7,58
48,Javascript,14-10-2023,9:20 AM,5:37 PM,Konstantin Maly,Kurt,Employee,7,243
72,Javascript,20-03-2024,9:08 AM,5:22 PM,Hartley Spaice,Ferdinanda,Intern,5,132
841,Networking,31-10-2022,10:54 AM,5:47 PM,Margie Basten,Zared,Intern,17,783
294,Networking,13-01-2023,10:48 AM,5:31 PM,Mommy Jellico,Jania,Intern,9,114
677,Web Scraping,11-09-2023,9:04 AM,5:13 PM,Lilas Betteridge,Ola,Intern,8,80
181,Power BI,26-12-2022,9:57 AM,5:42 PM,Nickola Garrod,Manfred,Employee,5,132
626,Networking,12-08-2023,9:35 AM,5:30 PM,Liuka Pabel,Jobye,Employee,17,309
306,Data Warehouse,20-11-2023,10:10 AM,5:28 PM,Heida Fulloway,Mildrid,Employee,9,46
841,Software Components,07-04-2023,9:10 AM,5:26 PM,Britni Milius,Gretal,Intern,14,637
509,Power BI,05-09-2022,9:13 AM,5:48 PM,Perry Gheerhaert,Lorenza,Intern,10,89
827,Cloud Platforms,02-01-2023,10:13 AM,5:41 PM,Giusto Zellmer,Maryl,Employee,5,831
821,Networking,25-07-2023,9:01 AM,5:06 PM,Etta Hryniewicz,Sonny,Intern,3,573
909,Typescript,23-02-2023,10:01 AM,5:32 PM,Daron Muggleton,Georgy,Intern,4,767
497,React JS,29-12-2022,9:20 AM,5:19 PM,Eustace Youell,Loren,Intern,14,474
943,Web Scraping,12-02-2024,10:29 AM,5:41 PM,Aubree Wimbridge,Ilaire,Intern,17,607
702,Cloud Platforms,15-05-2023,10:24 AM,5:27 PM,Lorenzo Hinrichsen,Angelica,Intern,4,650
182,ADF,01-02-2024,10:06 AM,5:40 PM,Elinor Bawle,Vincent,Intern,12,204
868,SQL,08-08-2023,9:47 AM,5:39 PM,Adelle Enochsson,Stanly,Employee,11,156
437,UI Path,03-09-2022,9:32 AM,5:41 PM,Pascale Bancroft,Stephana,Intern,12,489
962,SQL,03-08-2023,10:54 AM,5:42 PM,Odilia Saurin,Colene,Intern,7,630
292,Power BI,12-02-2024,10:15 AM,5:29 PM,Lib Bearman,Toiboid,Employee,14,428
79,Software Components,28-04-2022,9:39 AM,5:31 PM,Saw Danielkiewicz,Andeee,Intern,8,849
509,Web Scraping,27-03-2023,9:42 AM,5:51 PM,Clemente Brokenbrow,Georgy,Employee,8,438
962,Javascript,11-10-2023,10:15 AM,5:51 PM,Kit Baynham,Pierre,Employee,1,10
411,DBT,25-08-2023,10:34 AM,5:40 PM,Malchy Ginty,Thorin,Intern,2,92
184,Power BI,04-09-2023,10:54 AM,5:13 PM,Philly Fawcett,Germain,Intern,2,636
311,SQL,22-01-2024,10:37 AM,5:46 PM,Rollo Zambonini,Gustav,Employee,4,194
405,Analytics & Reporting,17-09-2023,10:20 AM,5:58 PM,Ernesto Thurbon,Maurene,Intern,1,787
933,UI/UX(Figma),20-09-2023,10:25 AM,5:04 PM,Randie Lorente,Ewen,Employee,8,177
902,Web Scraping,22-05-2022,10:56 AM,5:19 PM,Othilie Surgey,Matias,Intern,3,5
943,DBT,29-02-2024,10:26 AM,5:19 PM,Abbie Grinvalds,Libbey,Intern,6,53
406,UI Path,01-01-2024,10:30 AM,5:24 PM,Gerald Chess,Toiboid,Intern,6,532
952,Networking,22-12-2022,9:51 AM,5:12 PM,Ashby Myles,Nils,Intern,12,530
827,UI/UX(Figma),28-09-2022,10:52 AM,5:31 PM,Rooney Paschke,Alexa,Intern,3,280
193,SQL,27-08-2023,10:39 AM,5:40 PM,Barb Talton,Kurt,Intern,7,325
506,Software Components,16-06-2023,9:31 AM,5:26 PM,Kaile Ruddom,Kyla,Intern,4,234
487,React JS,25-01-2024,9:49 AM,5:25 PM,Brannon Canizares,Douglas,Employee,14,373
674,Javascript,29-10-2023,9:04 AM,5:41 PM,Addy Titherington,Jourdan,Intern,2,564
324,ADF,02-11-2022,10:44 AM,5:49 PM,Hedwig Doud,Marnia,Intern,8,84
515,SQL,06-05-2022,10:16 AM,5:27 PM,Field Gudgion,Jaime,Intern,5,356
260,UI Path,16-07-2023,10:46 AM,5:06 PM,Hussein Gauson,Ricky,Intern,9,5
320,Git & Version Control,22-07-2022,10:53 AM,5:14 PM,Caye Pell,Paige,Intern,11,71
55,DBT,16-07-2022,10:47 AM,5:05 PM,Dusty MacSherry,Jackqueline,Intern,9,269
306,Typescript,27-09-2023,10:51 AM,5:47 PM,Rossy Prattin,Riley,Intern,10,483
311,Cloud Platforms,18-03-2024,9:00 AM,5:34 PM,Reg Witton,Filberto,Intern,6,381
54,UI Path,17-04-2022,9:13 AM,5:54 PM,Ulrika Wann,Chere,Employee,11,591
460,Python,18-02-2024,10:01 AM,5:07 PM,Leticia Bigby,Kermie,Intern,3,624
652,QA,13-03-2023,9:10 AM,5:38 PM,Whitaker Teers,Thorin,Intern,1,824
197,React JS,28-01-2023,10:56 AM,5:46 PM,Johann Chafer,Maureen,Intern,16,60
889,Software Components,14-07-2022,10:18 AM,5:15 PM,Deeann Klampt,Frasco,Intern,11,789
952,Data Warehouse,24-05-2022,9:54 AM,5:56 PM,Aloysia Durant,Chere,Intern,5,704
506,Data Warehouse,22-07-2022,10:48 AM,5:46 PM,Charley Umney,Coraline,Intern,8,404
380,OS,27-02-2024,10:01 AM,5:05 PM,Harley Steenson,Gardy,Intern,4,16
743,Cloud Platforms,20-06-2023,9:53 AM,5:11 PM,Denni Reggio,Berky,Employee,9,97
957,Git & Version Control,10-03-2023,10:00 AM,5:09 PM,Christie Widdall,Devora,Employee,8,212
32,SQL,30-11-2022,9:06 AM,5:52 PM,Gerti Grinsted,Flinn,Intern,2,417
155,Cloud Platforms,22-07-2023,10:42 AM,5:40 PM,Patten Klaesson,Christoforo,Employee,1,67
474,Data Warehouse,16-06-2022,10:01 AM,5:11 PM,Hillary Einchcombe,Wade,Intern,17,531
40,HTML&CSS,25-11-2022,10:17 AM,5:12 PM,Franni Sigge,Radcliffe,Intern,4,283
505,DBT,31-08-2023,10:09 AM,5:57 PM,Rhetta Monson,Jaime,Intern,6,368
116,DBT,13-06-2022,10:07 AM,5:49 PM,Vidovic Fellman,Angelica,Employee,12,63
411,OS,15-07-2023,10:06 AM,5:04 PM,Celestyna Le Marquand,Mattias,Intern,4,677
925,OS,22-08-2022,9:08 AM,5:06 PM,Reynard Ezzy,Shelby,Intern,16,462
39,Power BI,23-07-2022,10:37 AM,5:20 PM,Giffie Prando,Zach,Intern,15,790
48,DBT,17-07-2023,9:41 AM,5:47 PM,Emmanuel Streater,Hunfredo,Employee,9,857
406,Power BI,21-12-2022,10:47 AM,5:37 PM,Marven Braybrookes,Filberto,Employee,15,781
556,Software Components,14-04-2022,10:26 AM,5:54 PM,Normy Blakes,Angel,Intern,8,12
626,UI Path,19-06-2022,10:49 AM,5:15 PM,Sondra Jacquot,Georgy,Intern,1,547
184,Web Scraping,09-10-2022,9:59 AM,5:24 PM,Morgen Lundbeck,Frasco,Intern,7,445
182,Javascript,06-12-2022,10:27 AM,5:16 PM,Stirling Cheers,Elayne,Intern,2,634
176,Cloud Platforms,03-12-2023,9:35 AM,5:09 PM,Constancia Druhan,Mattias,Employee,17,646
320,UI/UX(Figma),08-05-2022,10:50 AM,5:25 PM,Andreas Readett,Fergus,Intern,4,631
130,Networking,18-05-2022,9:51 AM,5:22 PM,Julita Anthoney,Shelby,Intern,1,358
556,QA,05-09-2023,9:37 AM,5:53 PM,Perrine Acott,Shawnee,Intern,4,194
50,Cloud Platforms,25-11-2023,10:16 AM,5:35 PM,Neile Figliovanni,Mathe,Intern,14,459
868,SQL,03-02-2023,10:17 AM,5:06 PM,Eden Patnelli,Nicky,Employee,14,367
957,SQL,04-12-2022,10:54 AM,5:52 PM,Heall Flory,Leonardo,Intern,14,87
505,OS,23-06-2022,9:41 AM,5:35 PM,Elvin Arnould,Zared,Employee,5,722
702,SQL,27-10-2022,9:12 AM,5:54 PM,Rica Bedford,Nicolette,Employee,17,90
995,Git & Version Control,16-11-2022,10:13 AM,5:41 PM,Thacher Burnage,Rina,Intern,8,680
899,Cloud Platforms,20-10-2022,9:11 AM,5:48 PM,Robbie Goldspink,Jaime,Intern,16,855
925,Git & Version Control,10-08-2022,9:21 AM,5:07 PM,Duncan Deeney,Stephana,Intern,5,464
50,React JS,12-07-2023,10:34 AM,5:34 PM,Celka Gorgen,Gilligan,Intern,17,640
391,ADF,09-07-2022,9:55 AM,5:52 PM,Haydon Boog,Johnette,Intern,10,503
40,Power BI,15-04-2023,9:40 AM,5:29 PM,Chelsey Philippault,Gilligan,Intern,11,209
899,ADF,23-01-2023,9:22 AM,5:44 PM,Justus Beretta,Gregg,Employee,9,337
821,Power BI,21-04-2022,9:24 AM,5:57 PM,Duky Baytrop,Pierre,Intern,9,402
